Tracking Number,Sent,Origin city (original),Origin city (used),Origin country,Origin Lat,Origin Long,Received,Destination city (original),Destination (used),Destination country,Destination Lat,Destination Long
807395038616,29/03/2016,SCR,PORT OF SPAIN,TT,10.66668,-61.51889,31/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394980765,04/04/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,05/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980802,21/04/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,22/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980787,01/04/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,04/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394980798,29/03/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,30/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395018121,11/04/2016,VOULA,VOULA,GR,37.84221,23.77651,13/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394988582,11/04/2016,ROSKILDE,ROSKILDE,DK,55.64152,12.08035,14/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394988571,04/04/2016,ROSKILDE,ROSKILDE,DK,55.64152,12.08035,07/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394981382,29/03/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,30/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807394987586,21/04/2016,SYKE,SYKE,DE,52.91345,8.82209,22/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002784,07/04/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,08/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002670,11/04/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,12/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528823,25/04/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,26/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002821,29/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,30/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059246,15/04/2016,WAALWIJK,WAALWIJK,NL,51.6825,5.07083,18/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395017331,02/04/2016,MADRID,MADRID,ES,4.73245,-74.26419,04/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805440886175,01/04/2016,S. J. DOS CAMPOS,BRASILIA,BR,-15.77972,-47.92972,07/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395059235,19/04/2016,WAALWIJK,WAALWIJK,NL,51.6825,5.07083,20/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395015902,30/03/2016,ANTWERPEN,ANTWERPEN,BE,51.21989,4.40346,31/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016975,31/03/2016,CARTAGENA MURCIA,MADRID,ES,40.4165,-3.70256,01/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395036223,20/04/2016,ISPOURE ATLANTIQUE PYRENEES,PARIS,FR,48.85341,2.3488,23/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016910,12/04/2016,O BURGO,MADRID,ES,40.4165,-3.70256,13/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016520,14/04/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,15/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016780,15/04/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,18/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016850,15/04/2016,SANT VICENC DELS HORTS BCN,MADRID,ES,40.4165,-3.70256,18/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395025123,18/04/2016,TAMPICO,TAMPICO,MX,22.27817,-97.86772,21/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395021952,27/04/2016,KRISTINEHAMN,KRISTINEHAMN,SE,59.30978,14.10808,28/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395021334,25/04/2016,LARKOLLEN,LARKOLLEN,NO,59.33196,10.66687,27/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059978,13/04/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,14/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395042490,02/04/2016,TARANTO,TARANTO,IT,40.41639,17.25478,04/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395057736,23/04/2016,MUMBAI,MUMBAI,IN,19.07283,72.88261,26/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395057909,11/04/2016,HELSINKI,HELSINKI,FI,60.16952,24.93545,12/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059967,12/04/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,13/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059279,31/03/2016,WAALWIJK,WAALWIJK,NL,51.6825,5.07083,01/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059441,20/04/2016,BERGEN,BERGEN,NO,52.80837,9.96374,21/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060630,14/04/2016,BRORUP,BRORUP,DK,55.48194,9.01756,15/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805440886142,24/03/2016,SJ. DOS CAMPOS,BRASILIA,BR,-15.77972,-47.92972,01/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418573035,05/04/2016,ASKIM,ASKIM,SE,59.58326,11.16286,06/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059956,13/04/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,14/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395061923,18/04/2016,LIMASSOL,LIMASSOL,CY,34.68406,33.03794,20/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
857460059959,04/04/2016,MUMBAI MAHARASHTRA,NEW DELHI,IN,28.63576,77.22445,06/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
804050549408,16/04/2016,MUMBAI,MUMBAI,IN,19.07283,72.88261,19/04/2016,LOUGHTON ILFORD,LONDON,GB,51.50853,-0.12574
804223700919,13/04/2016,RIO DE JANEIRO,RIO DE JANEIRO,BR,-22.90278,-43.2075,18/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
809665435649,02/04/2016,AJMAN,AJMAN,AE,25.41111,55.43504,05/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
804223700908,08/04/2016,RIO DE JANEIRO,RIO DE JANEIRO,BR,-22.90278,-43.2075,14/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395060640,15/04/2016,BRORUP,BRORUP,DK,55.48194,9.01756,18/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395016931,11/04/2016,ALVERA HUELIA,MADRID,ES,40.4165,-3.70256,12/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418569499,25/04/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,26/04/2016,LOUGHTON 4RG,LONDON,GB,51.50853,-0.12574
805440886197,14/04/2016,SJ DOS CAMPOS,BRASILIA,BR,-15.77972,-47.92972,19/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
803177268853,28/03/2016,VERACRUZ VERACRUZ,MEXICO CITY,MX,19.42847,-99.12766,31/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418569786,27/04/2016,TEOLO,ROME,IT,41.89193,12.51133,28/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060857,13/04/2016,DASMARINAS CAVITE,MANILA,PH,14.6042,120.9822,18/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060088,17/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642,19/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395059350,13/04/2016,BERGEN    6,OSLO,NO,59.91273,10.74609,15/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395059360,18/04/2016,BERGEN,BERGEN,NO,52.80837,9.96374,20/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418568654,20/04/2016,ATTIKI,ATHENS,GR,37.97945,23.71622,21/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418526463,10/04/2016,ISTANBUL,ISTANBUL,TR,41.01384,28.94966,12/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395061176,24/03/2016,SAO PAULO,SAO PAULO,BR,-23.5475,-46.63611,01/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
857460059960,09/04/2016,MUMBAI,MUMBAI,IN,19.07283,72.88261,12/04/2016,LONDON,LONDON,GB,42.98339,-81.23304
807395062312,28/03/2016,CUATZACUALOS VER,MEXICO CITY,MX,19.42847,-99.12766,31/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395002800,04/04/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,05/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060673,29/03/2016,BRORUP,BRORUP,DK,55.48194,9.01756,30/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
776081108711,12/04/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,13/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395057563,13/04/2016,MUMBAI,MUMBAI,IN,19.07283,72.88261,15/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060662,12/04/2016,BRORUP,BRORUP,DK,55.48194,9.01756,13/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395013553,11/04/2016,FUJAIRAH,ABU DHABI,AE,24.46667,54.36667,13/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
805440886234,20/04/2016,S.J. DOS COMPOS,BRASILIA,BR,-15.77972,-47.92972,28/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395061691,22/04/2016,RUGVICA,RUGVICA,HR,45.73611,16.23306,23/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
803761327202,05/04/2016,GENOVA,GENOVA,IT,4.31667,-75.76667,06/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395061187,12/04/2016,CANDEIAS,BRASILIA,BR,-15.77972,-47.92972,19/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
804050549430,26/04/2016,MUMBAI,MUMBAI,IN,19.07283,72.88261,28/04/2016,ESSEX,ESSEX,GB,39.30927,-76.47496
805440886186,11/04/2016,SAO PAULO,SAO PAULO,BR,-23.5475,-46.63611,21/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394981371,11/04/2016,CARTAGENA MURCIA,MADRID,ES,40.4165,-3.70256,12/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002681,25/04/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,26/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395057574,14/04/2016,MUMBAI,MUMBAI,IN,19.07283,72.88261,18/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395002795,06/04/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,07/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805440886153,29/03/2016,SJ. DES CAMPOS,BRASILIA,BR,-15.77972,-47.92972,01/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394987575,29/03/2016,SYKE,SYKE,DE,52.91345,8.82209,30/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
782864581867,20/04/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,25/04/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
803177268875,04/04/2016,VERACRUZ VERACRUZ,MEXICO CITY,MX,19.42847,-99.12766,07/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807394981393,18/04/2016,REUS TARRAGONA,MADRID,ES,40.4165,-3.70256,19/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418524037,27/04/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534,28/04/2016,LOUGHTON ESSEN,LONDON,GB,51.50853,-0.12574
807395016758,29/03/2016,CADIZ,CADIZ,ES,36.52978,-6.29465,30/03/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
776126130241,18/04/2016,TEOLO,ROME,IT,41.89193,12.51133,19/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
803177268820,05/04/2016,VERACRUZ VERACRUZ,MEXICO CITY,MX,19.42847,-99.12766,11/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395060629,19/04/2016,BRORUP,BRORUP,DK,55.48194,9.01756,20/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
807395060099,10/04/2016,AJMAN,AJMAN,AE,25.41111,55.43504,12/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775949728715,24/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,30/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775990586341,30/03/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,31/03/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807302047153,25/04/2016,FREEPORT GRAND BAHAMA FSL,NASSAU,BS,25.05823,-77.34306,27/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
803177268864,08/04/2016,VERACRUZ VERACRUZ,MEXICO CITY,MX,19.42847,-99.12766,13/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
776024828360,04/04/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,05/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
807395061706,11/04/2016,RUGVICA,RUGVICA,HR,45.73611,16.23306,12/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
800209830054,22/04/2016,BOIRO A CORUNA,MADRID,ES,40.4165,-3.70256,23/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
808290959996,11/04/2016,BELLINGHAM,BELLINGHAM,US,42.08676,-71.47451,13/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
776114282400,18/04/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,19/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
776046976531,07/04/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,08/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
806418528396,01/04/2016,ROTTERDAM,ROTTERDAM,NL,51.9225,4.47917,04/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
801472045552,01/04/2016,GIDHAM GUJARAT,NEW DELHI,IN,28.63576,77.22445,06/04/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
806418570530,25/04/2016,CUTTACK OISHA,NEW DELHI,IN,28.63576,77.22445,28/04/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
655674659834,08/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,12/04/2016,KARACHI,KARACHI,PK,24.9056,67.0822
655674672213,25/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,01/08/2016,NINGBO CITY,BEIJING,CN,39.9075,116.39723
655674672452,26/07/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,01/08/2016,QINGDAO CITY,BEIJING,CN,39.9075,116.39723
655674661363,18/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/04/2016,MUMBAI,MUMBAI,IN,19.07283,72.88261
655674661400,18/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/04/2016,TOGO,LOME,TG,6.13748,1.21227
655674662290,25/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/04/2016,LIKONI,NAIROBI,KE,-1.28333,36.81667
776177338786,22/04/2016,IRVINE,IRVINE,US,0,0,27/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
776160704338,21/04/2016,CASPER,CASPER,US,42.86663,-106.31308,26/04/2016,MAKATI,MANILA,PH,14.6042,120.9822
782892821193,22/04/2016,POMONA,POMONA,US,39.47845,-74.57516,25/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
776136919261,19/04/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,25/04/2016,TABY,TABY,SE,59.4439,18.06872
776104167910,14/04/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,25/04/2016,HANGZHOU,HANGZHOU,CN,30.29365,120.16142
655674662094,21/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/04/2016,HANGZHOU,HANGZHOU,CN,30.29365,120.16142
655674661640,20/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/04/2016,TAIPEI,TAIPEI,TW,25.04776,121.53185
655674661856,21/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/04/2016,SINGAPORE,SINGAPORE,SG,1.28967,103.85007
655674661915,21/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/04/2016,POZNAN,POZNAN,PL,52.40692,16.92993
782892759724,22/04/2016,POMONA,POMONA,US,39.47845,-74.57516,25/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
655674662304,25/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/04/2016,ERMITA,ERMITA,PH,10.9,122.71667
655674660757,14/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/04/2016,ACCRA,ACCRA,GH,5.55602,-0.1969
655674661570,20/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/04/2016,PADOVA,PADOVA,IT,45.40797,11.88586
655674662120,22/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/04/2016,BOON LAY,SINGAPORE,SG,1.28967,103.85007
655674662201,22/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/04/2016,DUBLIN 16,DUBLIN,IE,53.33306,-6.24889
776169101395,22/04/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,27/04/2016,QUEENSLAND,CANBERRA,AU,-35.28346,149.12807
655674661503,20/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/04/2016,"DASMARINAS CITY, CAVITE",MANILA,PH,14.6042,120.9822
776180787760,25/04/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,26/04/2016,SAN DIEGO,SAN DIEGO,US,10.33623,-73.18203
655674661536,20/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/04/2016,MARSEILLE,MARSEILLE,FR,43.29695,5.38107
655674660404,13/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/04/2016,GUANGXI PROVENCE,BEIJING,CN,39.9075,116.39723
655674661709,20/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/04/2016,SINGAPORE,SINGAPORE,SG,1.28967,103.85007
655674661444,19/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/04/2016,VANCOUVER BC,OTTAWA,CA,45.41117,-75.69812
655674662245,25/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/04/2016,HAMBURG,HAMBURG,DE,53.57532,10.01534
655674662040,21/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/04/2016,BUSAN,BUSAN,KR,35.10278,129.04028
655674661710,20/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/04/2016,LE HAVRE CEDEX,PARIS,FR,48.85341,2.3488
776197959680,26/04/2016,IRVINE,IRVINE,US,0,0,28/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
655674661396,18/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,25/04/2016,YINGKOU CITY,BEIJING,CN,39.9075,116.39723
655674661374,18/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/04/2016,FLORIDA,FLORIDA,US,3.3223,-76.2348
776159004221,21/04/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,25/04/2016,HANGZHOU,HANGZHOU,CN,30.29365,120.16142
782898740459,22/04/2016,POMONA,POMONA,US,39.47845,-74.57516,25/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
776191251865,26/04/2016,OXFORD,OXFORD,GB,45.73345,-63.86542,28/04/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806
655674661937,21/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,27/04/2016,ISRAEL,#N/A,IL,#N/A,#N/A
655674662407,25/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/04/2016,SINGAPORE,SINGAPORE,SG,1.28967,103.85007
782900175884,22/04/2016,POMONA,POMONA,US,39.47845,-74.57516,25/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
655674662289,25/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,28/04/2016,MOKPO-SI,SEOUL,KR,37.566,126.9784
655674661466,20/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/04/2016,PADOVA,PADOVA,IT,45.40797,11.88586
782924287899,26/04/2016,POMONA,POMONA,US,39.47845,-74.57516,28/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016
655674661499,20/04/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,22/04/2016,MONHEIM,MONHEIM,DE,48.84389,10.85834
655674655130,15/02/2016,PENCOED,PENCOED,GB,51.52371,-3.50016,26/02/2016,ACCRA,ACCRA,GH,5.55602,-0.1969
775321610402,31/12/2015,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,04/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775329460619,04/01/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,05/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775347367610,06/01/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,07/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775360958273,07/01/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,08/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775370779830,11/01/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,12/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775370846348,08/01/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,11/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775435217699,19/01/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,20/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775435220000,19/01/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,20/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775435246504,19/01/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,20/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775435396659,18/01/2016,TEOLO,ROME,IT,41.89193,12.51133,19/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775443473464,19/01/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,20/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775443634289,19/01/2016,TEOLO,ROME,IT,41.89193,12.51133,20/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775485024050,25/01/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,26/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775485753147,26/01/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,27/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775485754739,26/01/2016,RAUNAS NOVADS,RIGA,LV,56.946,24.10589,27/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
775485840746,25/01/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,26/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
775506818210,27/01/2016,SOMMELSDIJK,AMSTERDAM,NL,52.37403,4.88969,28/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
782041855545,24/12/2015,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,30/12/2015,ABINGDON,ABINGDON,GB,51.67109,-1.28278
782045393386,25/12/2015,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,30/12/2015,ABINGDON,ABINGDON,GB,51.67109,-1.28278
782069012440,31/12/2015,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,04/01/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
782208628211,21/01/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,25/01/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
782208638874,21/01/2016,SHANGHAI,SHANGHAI,CN,31.22222,121.45806,27/01/2016,ABINGDON,ABINGDON,GB,51.67109,-1.28278
800209830098,23/01/2016,BOIRO,BOIRO,ES,42.64725,-8.88459,25/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
801472046088,22/01/2016,GANDHIDHAM,GANDHIDHAM,IN,23.08333,70.13333,26/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
802311896190,12/01/2016,LE HAVRE,LE HAVRE,FR,49.4938,0.10767,13/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
803678753898,06/01/2016,KUARGHAR,NEW DELHI,IN,28.63576,77.22445,08/01/2016,LANNGSTON,LONDON,GB,51.50853,-0.12574
804040990872,15/01/2016,CAGLIARI ITALY,ROME,IT,41.89193,12.51133,19/01/2016,LONDON,LONDON,GB,42.98339,-81.23304
805061562258,08/01/2016,BENSALEM,"WASHINGTON, D.C.",US,38.89511,-77.03637,11/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
805254089769,11/01/2016,E.TXEBARRI BIZKAIA,MADRID,ES,40.4165,-3.70256,13/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805254089791,18/01/2016,ETXEBARRI BIZKAIA,MADRID,ES,40.4165,-3.70256,20/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805254089806,14/01/2016,ETXEBARRI BIZKAIA,MADRID,ES,40.4165,-3.70256,15/01/2016,LOUGHTON ESSEX,LONDON,GB,51.50853,-0.12574
805874009325,18/01/2016,RIO DE JANEIRO,RIO DE JANEIRO,BR,-22.90278,-43.2075,21/01/2016,LOUGHTON UK,LONDON,GB,51.50853,-0.12574
805874009336,11/01/2016,RIO DE JANEIRO,RIO DE JANEIRO,BR,-22.90278,-43.2075,15/01/2016,LOUGHTON,LOUGHTON,GB,52.03037,-0.78642
